"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @sekdrinfo: 10.31 Terdapat 2motor Grab Bike memasuki TOL JKT-TGR.Yang dimungkinkan mengikuti Maps.  @TMCPoldaMetro @SonoraFM92 @lewatman…",FALSE,0,NA,2019-08-07 11:05:49,FALSE,NA,"1159058055222292480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kejO_Online",15,TRUE,FALSE,NA,NA
"RT @risnantawildans: @ogiklo @menghanyurkan @gojekindonesia dan @GrabID perlu mengapresiasi mitra driver yang berintegritas tinggi seperti…",FALSE,0,NA,2019-08-07 11:05:39,FALSE,NA,"1159058013702914048",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kimjichuu__",3,TRUE,FALSE,NA,NA
"@ray_indra Siap Kak. Sudah aku respon untuk DM-nya ya. Thanks. -Yeti",FALSE,0,"ray_indra",2019-08-07 11:05:27,FALSE,"1158985479976439808","1159057965564878848","83560528","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","GrabID",0,FALSE,FALSE,NA,NA
"@GrabID sya tdk bsa login
Gmana solusinya?",FALSE,0,"GrabID",2019-08-07 11:02:59,FALSE,NA,"1159057344203878401","2322081114","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","prasSABLENG",0,FALSE,FALSE,NA,NA
"@GrabID min DM aku jangan di cuekin lah <U+0001F62D>",FALSE,0,"GrabID",2019-08-07 11:02:45,FALSE,NA,"1159057284346998789","2322081114","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","namkookie93",0,FALSE,FALSE,NA,NA
"@GrabID Min saya kirim DM sejak senin kok engga dibalas",FALSE,0,"GrabID",2019-08-07 11:02:04,FALSE,"1159022964819386368","1159057113252937728","2322081114","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Lily38706261",0,FALSE,FALSE,NA,NA
"@fkrlmzl @GrabID tolong baca!",FALSE,0,"fkrlmzl",2019-08-07 11:01:55,FALSE,"1158722012782534656","1159057075281903616","718907958","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jaechachino",0,FALSE,FALSE,NA,NA
"RT @pipis: Whoaaaa... gue baru tau kalo penghasilan driver @GrabID dibanding sebelum ada profesi ojol ini meningkat 113%, dari rata-rata 1,…",FALSE,0,NA,2019-08-07 11:01:52,FALSE,NA,"1159057060157259776",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aditya_rimba",11,TRUE,FALSE,NA,NA
"RT @strandofweb: @dnpr Saran untuk @GrabID dan juga @gojekindonesia, tolong buatkan fitur atau keterangan pada aplikasi yang menyertakan in…",FALSE,0,NA,2019-08-07 11:01:31,FALSE,NA,"1159056974039793664",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","risasapn",132,TRUE,FALSE,NA,NA
"RT @GrabID: Pas mau bayar bukannya nambah saldo tapi nambah followers. https://t.co/GvIcyRZYsJ",FALSE,0,NA,2019-08-07 11:01:19,FALSE,NA,"1159056923498467328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Charizald",5021,TRUE,FALSE,NA,NA
"RT @GrabID: Pas mau bayar bukannya nambah saldo tapi nambah followers. https://t.co/GvIcyRZYsJ",FALSE,0,NA,2019-08-07 11:00:20,FALSE,NA,"1159056676533592064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sucaysss",5021,TRUE,FALSE,NA,NA
"@GrabID coba deh setiap ngejawab ngenalin diri terus, trs lama banget lagi responnya -_- maunya apa sih kalian ini,… https://t.co/SNiUdrZnYT",FALSE,0,"GrabID",2019-08-07 10:59:44,TRUE,NA,"1159056523751899136","2322081114","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lazuardias",0,FALSE,FALSE,NA,NA
"@GrabID ketentuan jugglenaut itu gimana ya? Hadiab tidak bisa di tf dan diuangkan? Jd bisa utk grab dg batas waktu tertentu atau bagaimana?",FALSE,0,"GrabID",2019-08-07 10:59:34,FALSE,NA,"1159056482618363904","2322081114","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","reyna_anyer187",0,FALSE,FALSE,NA,NA
"@GrabID Min @GrabID , kita ini grabfood Merchant, bukan customer grabfood. Transaksi tgl 29 July sampe sekarang bel… https://t.co/8iOifnDJIA",FALSE,0,"GrabID",2019-08-07 10:59:16,TRUE,"1158318559509958656","1159056409813635074","2322081114","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","sugiuehara",0,FALSE,FALSE,NA,NA
"RT @GrabID: Pas mau bayar bukannya nambah saldo tapi nambah followers. https://t.co/GvIcyRZYsJ",FALSE,0,NA,2019-08-07 10:59:02,FALSE,NA,"1159056348786520065",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","talithambanggg",5021,TRUE,FALSE,NA,NA
"RT @GrabID: Pas mau bayar bukannya nambah saldo tapi nambah followers. https://t.co/GvIcyRZYsJ",FALSE,0,NA,2019-08-07 10:58:56,FALSE,NA,"1159056325675905024",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","randy_kempel",5021,TRUE,FALSE,NA,NA
"RT @GrabID: Pas mau bayar bukannya nambah saldo tapi nambah followers. https://t.co/GvIcyRZYsJ",FALSE,0,NA,2019-08-07 10:58:40,FALSE,NA,"1159056256876728320",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","agabriella00",5021,TRUE,FALSE,NA,NA
"@strechmiss @GrabID jalan kaki sehat 0,4 km doang deket",FALSE,0,"strechmiss",2019-08-07 10:58:16,FALSE,"1158872540544040960","1159056157622722560","945881533793034240","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","fajarha02181115",0,FALSE,FALSE,NA,NA
"BENERAN NIH TOLONG BAGI @GrabID KALO MASIH MAU BAIK2 AJA DM SAYA DAN TLP SAYA. CAPEK TAU GA MANA NGEYEL NGEGAS LAGI… https://t.co/dCxTbc8pwO",FALSE,0,NA,2019-08-07 10:56:28,TRUE,NA,"1159055704277209088",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lazuardias",0,FALSE,FALSE,NA,NA
"@GrabID min tolong cek dm sya..",FALSE,0,"GrabID",2019-08-07 10:56:20,FALSE,NA,"1159055669770633216","2322081114","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Chha_fiidh",0,FALSE,FALSE,NA,NA
"Vanilla vs Coklat<U+0001F924><U+0001F924>
Lumayan Sangpisang nya mas @kaesangp dapat diskon dr @GrabID Btw, garpunya doong mudah patah ni… https://t.co/dEAG0p1oZD",FALSE,0,NA,2019-08-07 10:56:13,TRUE,NA,"1159055640649592832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","osyzainr",0,FALSE,FALSE,NA,NA
"1 word. RESPECT

Respect jg buat @gojekindonesia @GrabID  yg memberikan kesempatan pd mereka yg kekurangan seperti… https://t.co/yMdn0wDIlY",FALSE,0,NA,2019-08-07 10:56:11,TRUE,NA,"1159055630658756608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ika_rie",0,FALSE,FALSE,NA,NA
"@GrabID Selamat pagi mas/mba. Maaf saya mau tanya, saya kan ada promo GRABCEPATOVO periode 5-11agustus tp kok saya… https://t.co/eYolKIythW",FALSE,0,"GrabID",2019-08-07 10:55:01,TRUE,NA,"1159055340119318528","2322081114","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","__AC_MILAN__",0,FALSE,FALSE,NA,NA
"RT @nickoakbar: @GrabID ovo 28 triliun bisa naek ojek dari sabang sampe merauke bolak balik 2426x",FALSE,0,NA,2019-08-07 10:54:04,FALSE,NA,"1159055097789202432",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dhedywr",78,TRUE,FALSE,NA,NA
"@sekdrinfo @lambeonlen @TMCPoldaMetro @SonoraFM92 @lewatmana @RadioElshinta @GrabID Itu yg d depan dari… https://t.co/2iKqhckyqO",FALSE,0,"sekdrinfo",2019-08-07 10:53:54,TRUE,"1158949663644372993","1159055057330921472","1155451212398911488","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fenk_tea",0,FALSE,FALSE,NA,NA
"@GrabID emang kalo ada yg udah memutuskan kerjasama grabfood tuh semua cs gatau? Ga terdata? Apa gimana? Setiap cs… https://t.co/RUL0DWHqio",FALSE,0,"GrabID",2019-08-07 10:53:52,TRUE,NA,"1159055048015396864","2322081114","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lazuardias",0,FALSE,FALSE,NA,NA
"@GrabID Okay done yaa, sudah saya kirim via DM.",FALSE,0,"GrabID",2019-08-07 10:53:47,FALSE,"1159045713419886592","1159055027735945217","2322081114","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ray_indra",0,FALSE,FALSE,NA,NA
"RT @pipis: Whoaaaa... gue baru tau kalo penghasilan driver @GrabID dibanding sebelum ada profesi ojol ini meningkat 113%, dari rata-rata 1,…",FALSE,0,NA,2019-08-07 10:53:25,FALSE,NA,"1159054935729643520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Alfonrama",11,TRUE,FALSE,NA,NA
"@GrabID Lahh Kalo Amit Amit Ada Kecelakaan Nahh Terus Katanya Dapet Asuransi Emng Iyaa ?",FALSE,0,"GrabID",2019-08-07 10:53:09,FALSE,"1159022964819386368","1159054869572935682","2322081114","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ardipew",0,FALSE,FALSE,NA,NA
"@GrabID dan sampe ada yang survei loh, udah tau juga kalo udh tutup, terus masa saya ada tagihan terus? Terus selal… https://t.co/BE4b27x7su",FALSE,0,"GrabID",2019-08-07 10:52:07,TRUE,NA,"1159054607445663744","2322081114","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lazuardias",0,FALSE,FALSE,NA,NA
"@vitapspta Wahh, terima kasih atas sharing pengalamannya Kak Vita :) -Septi",FALSE,0,"vitapspta",2019-08-07 10:51:36,FALSE,"1159015828487979008","1159054477002989570","1080397704008675328","<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>","GrabID",0,FALSE,FALSE,NA,NA
"@GrabID balas dm",FALSE,0,"GrabID",2019-08-07 10:51:22,FALSE,NA,"1159054420140679168","2322081114","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fadilvoltra",0,FALSE,FALSE,NA,NA
"RT @sekdrinfo: 10.31 Terdapat 2motor Grab Bike memasuki TOL JKT-TGR.Yang dimungkinkan mengikuti Maps.  @TMCPoldaMetro @SonoraFM92 @lewatman…",FALSE,0,NA,2019-08-07 10:51:13,FALSE,NA,"1159054381653753856",NA,"<a href=""http://janetter.net/"" rel=""nofollow"">Janetter for Android</a>","momo_moow",15,TRUE,FALSE,NA,NA
"TOLONG YA KEPADA @GrabID, gimana sih manajemen kalian pengen tau deh? Nyesel tau ga daftarin restoran saya ke grabf… https://t.co/9gF6SAw1Sa",FALSE,1,NA,2019-08-07 10:50:53,TRUE,NA,"1159054298094772224",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lazuardias",0,FALSE,FALSE,NA,NA
"@GrabID min and daftar merchant grabfood di https://t.co/v1LoeKqf9I ko gabisa mulu? Eror chapta. Dan g ada pilihan untuk kota bogor.",FALSE,0,"GrabID",2019-08-07 10:50:38,FALSE,NA,"1159054233913552896","2322081114","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fadilvoltra",0,FALSE,FALSE,NA,NA
"@GrabID ini gimana ceritanyaaa sih? Alamat di FX kok titiknya di Atma Jaya? https://t.co/9aNzzaE3gM",FALSE,0,"GrabID",2019-08-07 10:50:28,FALSE,NA,"1159054192851374080","2322081114","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nataliaimitisio",0,FALSE,FALSE,NA,NA
"RT @pipis: Whoaaaa... gue baru tau kalo penghasilan driver @GrabID dibanding sebelum ada profesi ojol ini meningkat 113%, dari rata-rata 1,…",FALSE,0,NA,2019-08-07 10:48:47,FALSE,NA,"1159053768547135488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","O_Oviee",11,TRUE,FALSE,NA,NA
"@viniaLie Siap Kak Vinia :) -Burhan",FALSE,0,"viniaLie",2019-08-07 10:48:34,FALSE,"1158979393810620416","1159053715594067970","97815511","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","GrabID",0,FALSE,FALSE,NA,NA
"RT @GrabID: Pas mau bayar bukannya nambah saldo tapi nambah followers. https://t.co/GvIcyRZYsJ",FALSE,0,NA,2019-08-07 10:48:23,FALSE,NA,"1159053668143915009",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","athayaanabila",5021,TRUE,FALSE,NA,NA
"RT @pipis: Whoaaaa... gue baru tau kalo penghasilan driver @GrabID dibanding sebelum ada profesi ojol ini meningkat 113%, dari rata-rata 1,…",FALSE,0,NA,2019-08-07 10:47:34,FALSE,NA,"1159053465340923905",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KingWiguna",11,TRUE,FALSE,NA,NA
"@GrabID Hi! kenapa layanan grab hitch ditiadakan ya?",FALSE,0,"GrabID",2019-08-07 10:47:11,FALSE,NA,"1159053366443401218","2322081114","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ughtiedlife",0,FALSE,FALSE,NA,NA
"@GrabID @gojekindonesia tolong di bantu kakak, kasian https://t.co/alDn8yS34g",FALSE,0,"GrabID",2019-08-07 10:46:21,FALSE,NA,"1159053155134406657","2322081114","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","panjidwitsa",0,FALSE,FALSE,NA,NA
"@fkrlmzl Tolong @GrabID",FALSE,0,"fkrlmzl",2019-08-07 10:46:04,FALSE,"1158722012782534656","1159053084951076865","718907958","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jaetmospheric",0,FALSE,FALSE,NA,NA
"@AZ_Mukhtar Hai Kak Andhika, selamat sore. Siap Kak. Sudah Aku respon ya DM Kakak :) -Burhan",FALSE,0,"AZ_Mukhtar",2019-08-07 10:45:54,FALSE,"1159047565083467776","1159053044857704448","256910580","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","GrabID",0,FALSE,FALSE,NA,NA
"RT @GrabID: #PernahGaSih nanyain ini juga? 

Sekarang udah bisa kak, sambil pesen GrabFood bisa juga pesen GrabBike/GrabCar &amp; GrabExpress b…",FALSE,0,NA,2019-08-07 10:45:46,FALSE,NA,"1159053011127132160",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ZulkarnainZul1",14,TRUE,FALSE,NA,NA
"@Ftrial2 Duh maaf banget ya Kak, coba sini aku bantu tindak lanjuti ya. Kakak bisa infoin ke aku nomor ponsel, emai… https://t.co/av2G4CLMOn",FALSE,0,"Ftrial2",2019-08-07 10:45:46,TRUE,"1159029265720999936","1159053010863087616","1027590085586313216","<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>","GrabID",0,FALSE,FALSE,NA,NA
"RT @GrabID: Pas mau bayar bukannya nambah saldo tapi nambah followers. https://t.co/GvIcyRZYsJ",FALSE,0,NA,2019-08-07 10:45:40,FALSE,NA,"1159052985739042824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","InMillenMind",5021,TRUE,FALSE,NA,NA
"@BantengMarxist @GrabID Akun driver nya anyep, kadang sampai berjam² gak dapat² orderan",FALSE,0,"BantengMarxist",2019-08-07 10:45:26,FALSE,"1159042084193464320","1159052924754038784","1043912580","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Marh_1906",0,FALSE,FALSE,NA,NA
"@GrabID Min, grabbike subscription 30rb saya kok jadi 4rb x 15 voucher?
Padahal Di halaman awal 9rb x 12 voucher",FALSE,0,"GrabID",2019-08-07 10:45:07,FALSE,NA,"1159052848421728256","2322081114","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","retepsnarf",0,FALSE,FALSE,NA,NA
"@dwiksx @GrabID Saya pesen mcd td pak, pesen burger dtgnya ayam, banyak pulakkk <U+0001F926><U+200D><U+2640><U+FE0F><U+0001F926><U+200D><U+2640><U+FE0F>",FALSE,0,"dwiksx",2019-08-07 10:44:29,FALSE,"1159030841252536321","1159052688849395713","22165849","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DeDa_Lendra",0,FALSE,FALSE,NA,NA
"@inibocill @GrabID WKWKWK https://t.co/fmheiMLSvV",FALSE,0,"inibocill",2019-08-07 10:44:20,FALSE,"1159051670589808640","1159052649070653440","1097296975685246977","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yuyukanggahol",0,FALSE,FALSE,NA,NA
"RT @strandofweb: @dnpr Saran untuk @GrabID dan juga @gojekindonesia, tolong buatkan fitur atau keterangan pada aplikasi yang menyertakan in…",FALSE,0,NA,2019-08-07 10:43:56,FALSE,NA,"1159052549674037248",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CassimiraC",132,TRUE,FALSE,NA,NA
"@GrabID admin tolong dong respon dm, saya gak bisa terus setiap sore pake kode grabbike maupun grabfood sulit bange… https://t.co/lDF9Weed7E",FALSE,0,"GrabID",2019-08-07 10:43:49,TRUE,NA,"1159052519735087105","2322081114","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","asiralcrca",0,FALSE,FALSE,NA,NA
"Admin, tadi saya isi saldo OVO dari Internet Banking BRI Rp. 85.000 sebanyak 2 kali, tapi saldo OVO di akun saya ti… https://t.co/QtdjVhV7WI",FALSE,0,NA,2019-08-07 10:42:48,TRUE,NA,"1159052263056277504",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","al_izzu",0,FALSE,FALSE,NA,NA
"@GrabID Jadi kalo ada yg nanya ekonomi digital itu penting atau nggak, ya jelas penting banget. Bukan cuma untuk me… https://t.co/6sSSFRmVU7",FALSE,0,"pipis",2019-08-07 10:42:02,TRUE,"1159051317735821312","1159052072911691777","8102722","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","pipis",0,FALSE,FALSE,NA,NA
"@GrabID terjadi lagi dan lagi.... https://t.co/uQBp5rFdQV",FALSE,0,"GrabID",2019-08-07 10:41:51,FALSE,NA,"1159052022697492480","2322081114","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yukopangestu",0,FALSE,FALSE,NA,NA
"@GrabID sore.. Apakah pendaftaran mitra grabike sedang di tutup? 
Sudah 8 hari tidak ada sms pendaftaran. Tks.",FALSE,0,"GrabID",2019-08-07 10:41:38,FALSE,NA,"1159051970222514176","2322081114","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AdePutr26740150",0,FALSE,FALSE,NA,NA
"RT @TAMAIAN: @neferefel Kalo kita, dari GrabHitch ke Pelaminan.. Sayang ss trip sama chat pertama nya sudah hilang.. 

@GrabID https://t.co…",FALSE,0,NA,2019-08-07 10:41:17,FALSE,NA,"1159051881169031168",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sunfloweryelloe",17,TRUE,FALSE,NA,NA
"RT @pipis: Whoaaaa... gue baru tau kalo penghasilan driver @GrabID dibanding sebelum ada profesi ojol ini meningkat 113%, dari rata-rata 1,…",FALSE,0,NA,2019-08-07 10:40:36,FALSE,NA,"1159051708787388417",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ridhoapa_",11,TRUE,FALSE,NA,NA
"RT @GrabID: Pas mau bayar bukannya nambah saldo tapi nambah followers. https://t.co/GvIcyRZYsJ",FALSE,0,NA,2019-08-07 10:40:31,FALSE,NA,"1159051688994455553",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vogan_",5021,TRUE,FALSE,NA,NA
"@GrabID Sy ada kirimkan lg via dm, msh ttp tdk bs login, tlg donk dibantu",FALSE,0,"GrabID",2019-08-07 10:40:27,FALSE,"1159043217616072709","1159051671252557824","2322081114","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sandriarozys",0,FALSE,FALSE,NA,NA
"Dear @GrabID apakah kamu niat, ridho &amp; ikhlas ngasih kode promo diskon grab bike???ini kode promo belom dipake tapi… https://t.co/11OpoIesEh",FALSE,0,NA,2019-08-07 10:40:17,TRUE,NA,"1159051628713893888",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Rahmatina",0,FALSE,FALSE,NA,NA
"@akuluthfi @GrabID Betul dan setuju,  harus di education lagi untuk para Mitranya...",FALSE,0,"akuluthfi",2019-08-07 10:40:12,FALSE,"1159049068049395713","1159051610137358336","431536316","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sekdrinfo",0,FALSE,FALSE,NA,NA
"RT @pipis: Whoaaaa... gue baru tau kalo penghasilan driver @GrabID dibanding sebelum ada profesi ojol ini meningkat 113%, dari rata-rata 1,…",FALSE,0,NA,2019-08-07 10:40:11,FALSE,NA,"1159051605527805952",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","upil_BDG48",11,TRUE,FALSE,NA,NA
"@hidayatdayta59 Hai Kak Hidayat, mohon maaf ya. Mengenai informasi akun, Kakak bisa infoin ke aku melalui pesan/DM… https://t.co/CyIXN8vb9p",FALSE,0,"hidayatdayta59",2019-08-07 10:39:45,TRUE,"1159046153846976513","1159051496408748033","756397771712856064","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","GrabID",0,FALSE,FALSE,NA,NA
"@GrabID Di Jabodetabek, kalo misalnya GrabBike dan GrabCar nggak beroperasi satu hari aja, jumlah kerugiannya bisa… https://t.co/l9djipE1N1",FALSE,0,"pipis",2019-08-07 10:39:02,TRUE,"1159051061287686144","1159051317735821312","8102722","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","pipis",0,FALSE,FALSE,NA,NA
"@adreena_r Hai Kak, Ups, maaf ya Kak. sini sini aku bantu cek ya Kak :) Yuk, infoin ke Aku melalui DM nomor ponsel,… https://t.co/bUmbU3Iv5K",FALSE,0,"adreena_r",2019-08-07 10:38:30,TRUE,NA,"1159051182746112003","1035246154462593026","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","GrabID",0,FALSE,FALSE,NA,NA
"@GrabID Dampak ekonomi digital memang bukan cuma dirasakan mitra Grab, tapi juga pengguna seperti kita. Apalagi kal… https://t.co/1pV8Yag2JO",FALSE,0,"pipis",2019-08-07 10:38:01,TRUE,"1159049648390193152","1159051061287686144","8102722","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","pipis",0,FALSE,FALSE,NA,NA
"RT @pipis: @GrabID Nggak cuma itu… 

Tau KUDO? Pada usia berapa kalian sadar kalau KUDO singkatan Kios Untuk Dagang Online? <U+0001F923><U+0001F923><U+0001F923> 

Nah, rata…",FALSE,0,NA,2019-08-07 10:37:42,FALSE,NA,"1159050981868331013",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","defickry",1,TRUE,FALSE,NA,NA
"RT @pipis: @GrabID Bahkan kerennya lagi, sekitar 60% dari merchant GrabFood penghasilannya naik hingga 11jt/bulan tanpa perlu nambah invest…",FALSE,0,NA,2019-08-07 10:37:37,FALSE,NA,"1159050960334815233",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","defickry",1,TRUE,FALSE,NA,NA
"RT @pipis: Whoaaaa... gue baru tau kalo penghasilan driver @GrabID dibanding sebelum ada profesi ojol ini meningkat 113%, dari rata-rata 1,…",FALSE,0,NA,2019-08-07 10:37:31,FALSE,NA,"1159050934736998400",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","defickry",11,TRUE,FALSE,NA,NA
"RT @strandofweb: @dnpr Saran untuk @GrabID dan juga @gojekindonesia, tolong buatkan fitur atau keterangan pada aplikasi yang menyertakan in…",FALSE,0,NA,2019-08-07 10:37:28,FALSE,NA,"1159050922783154176",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dandityafirda_",132,TRUE,FALSE,NA,NA
"@DeDa_Lendra Duh, jadi gak enak nih sama Kakak :(, Burhan bantu ya Kak. Yuk, infoin ke Aku melalui pesan/DM nomor t… https://t.co/ehs0QsKpcK",FALSE,0,"DeDa_Lendra",2019-08-07 10:37:15,TRUE,"1158992491149791232","1159050866407673861","84826238","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","GrabID",0,FALSE,FALSE,NA,NA
"@GrabID Bisa lah min, mengkondisikan utk dibikin seperti pool utk nongkrong driver di Stasiun atau Mall, biar lebih… https://t.co/UMzg64hA8x",FALSE,0,"GrabID",2019-08-07 10:36:51,TRUE,NA,"1159050768365678592","2322081114","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BantengMarxist",0,FALSE,FALSE,NA,NA
"@GrabID @SangPisang2017 @KFCINDONESIA Pernah saya usulin waktu Grab belum bisa pesan 2 orderan dalam waktu bersamaa… https://t.co/qTy53MAnb4",FALSE,0,"L_alexhuang",2019-08-07 10:35:22,TRUE,"1159048860531978241","1159050391180345345","392877107","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","L_alexhuang",0,FALSE,FALSE,NA,NA
"Admin @GrabID kayanya sibuk banget yaa, dm ku entah dari kapan ndak dibales bales :(",FALSE,0,NA,2019-08-07 10:35:21,FALSE,NA,"1159050386998607875",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","graceselly",0,FALSE,FALSE,NA,NA
"@GrabID Manan nih responnya. DM saya gak dibaca lagi",FALSE,0,"GrabID",2019-08-07 10:34:24,FALSE,"1156379891316617216","1159050150980902912","2322081114","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","indrabejoo",0,FALSE,FALSE,NA,NA
"@GrabID @purrfectpawson aih keren dibales sama vokalis",FALSE,0,"GrabID",2019-08-07 10:34:02,FALSE,"1159010984192692224","1159050056852357122","2322081114","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gerrysule",0,FALSE,FALSE,NA,NA
"@inibocill @GrabID Ikut dong gue jadi pelakor nyempil",FALSE,0,"inibocill",2019-08-07 10:33:38,FALSE,"1159049594040250369","1159049957799632897","1097296975685246977","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yuyukanggahol",0,FALSE,FALSE,NA,NA
